id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15
148000680,20141027T000000,3,3.0,1.75,,4800.0,1.0,0.0,0.0,3.0,7.0,960.0,700,1941,,98116,47.957253937201926,-117.35846122290472,1510.0,4800
458000235,20150325T000000,3,4.0,2.0,1540.0,3740.0,1.0,0.0,0.0,4.0,7.0,770.0,770,1946,0.0,98117,48.011261171598775,-120.51184016116892,1090.0,5080
1445200050,20141110T000000,2,2.0,1.5,1160.0,1086.0,2.0,0.0,0.0,3.0,7.0,890.0,270,2006,0.0,98155,47.6467583484305,-117.83729540875954,1160.0,1086
7950300005,20140528T000000,4,3.0,1.0,1700.0,6356.0,1.5,0.0,0.0,3.0,7.0,1700.0,0,1907,0.0,98118,47.76314931436319,-119.25709896770066,2080.0,6000
2726049169,20140905T000000,4,3.0,1.75,1580.0,20588.0,1.0,0.0,0.0,3.0,8.0,1580.0,0,1970,0.0,98125,47.344678752139274,-118.41300988791811,2080.0,7800
8944550050,20150508T000000,3,3.0,2.5,2080.0,3920.0,2.0,0.0,0.0,3.0,8.0,2080.0,0,2010,0.0,98118,47.370665755276555,-118.59300035790136,2110.0,3710
623049341,20141022T000000,2,3.0,2.0,1030.0,7260.0,1.0,0.0,0.0,3.0,6.0,1030.0,0,1947,0.0,98146,47.44327412313114,-119.20739858256128,1380.0,8100
7922900380,20141030T000000,3,3.0,1.75,1770.0,8050.0,1.0,0.0,0.0,4.0,7.0,1020.0,750,1963,0.0,98008,47.45122335196243,-118.49216803353616,2000.0,7875
2248000080,20140521T000000,3,3.0,2.0,1540.0,7947.0,1.0,0.0,,3.0,7.0,1120.0,420,1961,0.0,98011,47.48321463987308,-118.62975529862881,1910.0,7950
9406540050,20140905T000000,3,4.0,2.5,2650.0,,,0.0,0.0,3.0,9.0,2650.0,0,2000,0.0,98038,46.82941701035986,-116.47903638305571,2630.0,6381
5416100190,20140729T000000,2,4.0,2.75,2690.0,9240.0,2.0,0.0,0.0,3.0,8.0,2690.0,0,1998,0.0,98022,47.64449403185268,-117.72802789930488,2640.0,9240
7215720680,20150203T000000,3,4.0,2.75,2210.0,8430.0,2.0,0.0,0.0,3.0,9.0,2210.0,0,1999,0.0,98075,47.58371706366926,-118.91710276713792,2460.0,8069
4307330280,20140820T000000,2,4.0,2.5,2390.0,6775.0,2.0,0.0,0.0,3.0,7.0,2390.0,0,2003,0.0,98056,47.19956847542254,-118.37312625243021,2560.0,6346
1562000050,20150428T000000,4,5.0,2.75,2580.0,7865.0,1.0,0.0,0.0,4.0,8.0,1480.0,1100,1964,0.0,98007,47.84966267214036,-117.89233110237669,2140.0,8400
4307320280,20140730T000000,2,4.0,2.5,2160.0,5455.0,2.0,0.0,0.0,3.0,7.0,2160.0,0,2003,0.0,98056,47.44199783536683,-118.09243822345995,2160.0,5257
569000050,20140703T000000,3,4.0,2.5,,8624.0,1.0,0.0,0.0,4.0,8.0,1430.0,800,1969,0.0,98052,47.65580814309893,-116.80884168097012,1970.0,8402
5700000595,20150219T000000,4,4.0,2.0,2000.0,5000.0,1.5,0.0,0.0,5.0,7.0,2000.0,0,1925,0.0,98144,47.32334654836308,-115.2901520843807,2200.0,5000
8029200190,20141107T000000,1,3.0,1.0,1280.0,7198.0,1.0,0.0,0.0,5.0,,1280.0,0,1916,1983.0,98022,47.198651864076744,-117.83021827908125,1260.0,7198
2896000680,20140729T000000,3,4.0,2.75,2810.0,17674.0,1.0,0.0,0.0,,,1640.0,1170,1978,,98052,47.32275458243889,-118.77874443982601,2400.0,11240
9328500680,20150202T000000,3,4.0,1.75,1680.0,6758.0,1.0,0.0,0.0,3.0,8.0,1680.0,0,1974,0.0,98008,47.46425060462497,-118.03498448114736,1910.0,7000
3295730050,20141001T000000,3,3.0,2.5,2150.0,,2.0,0.0,0.0,3.0,8.0,2150.0,0,1995,0.0,98033,47.77103722076328,-118.56314931909272,2150.0,7172
3629970130,20140710T000000,4,3.0,2.5,2820.0,8159.0,2.0,0.0,0.0,3.0,9.0,2820.0,0,2004,0.0,98029,47.733756939628414,-117.47811694148022,2910.0,5000
3574801310,20141216T000000,3,3.0,2.25,1750.0,9353.0,1.0,0.0,0.0,3.0,7.0,1210.0,540,1987,0.0,98034,47.8996619888077,-116.24289285289912,1930.0,8545
4083802195,20150319T000000,3,2.0,2.0,1060.0,4000.0,1.0,0.0,0.0,2.0,7.0,1000.0,60,1914,0.0,98103,47.402414169067036,-117.39910259324348,1310.0,4000
9238500480,20140523T000000,3,4.0,2.75,2430.0,20720.0,1.0,0.0,,3.0,7.0,2430.0,0,1967,,98072,47.691442471720364,-118.79929901888195,2580.0,26950
9264910280,20150422T000000,2,4.0,2.75,2660.0,7754.0,1.5,0.0,0.0,3.0,,1590.0,1070,1986,0.0,98023,47.37573469748208,-117.15415006401143,2250.0,7754
3630120380,20150205T000000,3,2.0,2.0,1670.0,3507.0,1.0,0.0,0.0,3.0,9.0,1670.0,0,2007,0.0,98029,47.26803090245452,-117.79387260020023,2330.0,3889
424069088,20140904T000000,3,3.0,2.0,1380.0,15426.0,1.0,0.0,0.0,4.0,7.0,1380.0,0,1968,0.0,98075,47.78492441993347,-118.11824975750918,1380.0,15426
2954400020,20150205T000000,5,4.0,3.75,4160.0,35000.0,2.0,0.0,0.0,3.0,11.0,4160.0,0,1991,0.0,98053,47.58880490454562,-119.88234919302052,5330.0,36446
2154550020,20141111T000000,2,3.0,2.5,1790.0,6191.0,2.0,0.0,0.0,3.0,8.0,1790.0,0,1992,0.0,98031,47.74062989691739,-120.27573584890013,1790.0,6758
5420800010,20140508T000000,2,3.0,2.5,1940.0,8547.0,1.0,0.0,0.0,3.0,7.0,1460.0,480,1989,0.0,98030,47.352191995473,-117.72414339368382,1750.0,7803
2459950010,20140722T000000,2,3.0,2.0,1390.0,7200.0,1.0,0.0,0.0,3.0,7.0,1390.0,0,1996,0.0,98058,47.50488031881067,-116.97918373047902,1630.0,7340
4019301300,20141223T000000,3,3.0,2.0,2200.0,21890.0,1.0,0.0,2.0,3.0,8.0,1200.0,1000,1961,0.0,98155,47.886373192722864,-119.77933303260308,2600.0,15162
3179100480,20140806T000000,3,3.0,2.25,1264.0,1536.0,2.0,0.0,0.0,3.0,8.0,1264.0,0,2003,0.0,98105,47.60412076329256,-117.99989757748571,1264.0,2067
7942601155,20140722T000000,2,2.0,1.0,1095.0,5120.0,1.5,0.0,0.0,3.0,7.0,1095.0,0,1901,0.0,98122,47.52560942733547,-119.82437739824302,1310.0,5120
2493200235,20150311T000000,2,2.0,1.0,850.0,6213.0,1.0,0.0,0.0,3.0,6.0,750.0,100,1916,0.0,98136,47.47229011169701,-118.58103152823124,1880.0,5500
6338000014,20141013T000000,4,4.0,2.0,1760.0,5307.0,1.5,0.0,0.0,4.0,7.0,1170.0,590,1948,0.0,98105,47.7994558550714,-118.4109171492785,1850.0,6600
1735800050,20150409T000000,1,1.0,1.0,690.0,6825.0,1.0,0.0,0.0,4.0,,690.0,0,1917,0.0,98002,47.299631317906794,-118.45488287874991,1330.0,5381
2783100050,20150121T000000,2,3.0,1.75,1400.0,7405.0,1.0,0.0,0.0,3.0,7.0,1400.0,0,1961,,98133,47.739931615703185,-118.00050276580195,1820.0,7440
1604600095,20140708T000000,2,5.0,3.0,1810.0,3000.0,2.0,0.0,0.0,3.0,7.0,1810.0,0,1998,0.0,98118,47.55244756143828,-118.20165909432339,1670.0,3000
3080000005,20150417T000000,1,2.0,1.0,1310.0,4000.0,1.0,0.0,0.0,3.0,7.0,950.0,360,1942,0.0,98144,47.46703692038608,-118.93436739745731,1310.0,4000
2268000470,20141231T000000,1,3.0,1.0,1400.0,10425.0,1.0,0.0,0.0,4.0,7.0,1400.0,0,1968,0.0,98003,47.05584785784657,-120.17163569363706,1440.0,10425
807800190,20150204T000000,1,3.0,1.75,2350.0,12720.0,1.0,0.0,0.0,4.0,7.0,1180.0,1170,1964,0.0,98030,47.123294912358894,-117.80283282506376,1680.0,10400
1274500170,20150506T000000,1,3.0,1.0,1150.0,8848.0,1.0,0.0,0.0,3.0,7.0,,0,1968,0.0,98042,47.55492463408115,-116.73493318047088,1220.0,9576
8857600780,20141003T000000,1,5.0,1.5,1710.0,8100.0,1.5,0.0,0.0,4.0,7.0,1710.0,0,1961,0.0,98032,47.25604007225743,-119.07799247985879,1480.0,8025
5145000130,20140925T000000,3,3.0,2.25,1660.0,10247.0,1.0,,0.0,5.0,7.0,1130.0,530,1968,0.0,98034,47.49340936797567,-117.84487605306597,1680.0,7637
3288200470,20150204T000000,3,3.0,1.75,1950.0,10080.0,1.0,0.0,0.0,4.0,7.0,1950.0,0,1967,0.0,98034,47.770198458707846,-119.90615481332864,2340.0,8800
1771000950,20141106T000000,2,4.0,1.75,1780.0,9794.0,1.0,0.0,0.0,3.0,7.0,1780.0,0,1967,0.0,98077,47.939801517111775,-119.98735246463728,1160.0,9750
3818400050,20150406T000000,3,4.0,3.0,2450.0,4668.0,2.0,0.0,0.0,3.0,8.0,2450.0,0,2004,0.0,98028,47.637567829059165,-117.86810875294793,2460.0,4895
537000130,20140908T000000,2,1.0,2.25,2060.0,10600.0,1.5,0.0,0.0,3.0,,1560.0,500,1927,1983.0,98003,47.29351185622327,-119.71843243411784,2060.0,11880
5127000420,20150223T000000,2,3.0,1.5,1540.0,11858.0,1.0,0.0,0.0,4.0,7.0,1540.0,0,1966,0.0,98059,47.453331588300806,-117.50493101695592,1550.0,11473
8656300380,20140506T000000,2,3.0,2.5,1650.0,13816.0,2.0,0.0,0.0,3.0,7.0,1650.0,0,1998,0.0,98014,47.512189452077294,-117.64749046134733,1650.0,15144
6632300161,20150428T000000,3,3.0,1.0,1160.0,7854.0,1.0,0.0,0.0,3.0,7.0,1160.0,0,1960,0.0,98125,47.623452561567845,-118.27409446564903,1300.0,8317
622100130,20140917T000000,2,2.0,2.0,1440.0,15000.0,1.0,0.0,0.0,3.0,7.0,1440.0,0,1985,0.0,98072,47.48714165571152,-117.4954243067227,1780.0,15000
4028900048,20140821T000000,3,3.0,1.75,2150.0,13789.0,1.0,0.0,0.0,4.0,8.0,1610.0,540,1966,0.0,98155,47.71466973580258,-119.57373644321592,2150.0,15480
411100005,20140922T000000,2,2.0,1.0,1060.0,6504.0,1.0,0.0,0.0,3.0,6.0,1060.0,0,1950,0.0,98155,47.88727351146293,-118.55656342505803,1100.0,7200
6447300225,20141106T000000,5,3.0,2.75,2620.0,17919.0,,0.0,1.0,4.0,9.0,2620.0,0,1949,0.0,98039,47.88891504713987,-118.68981513406008,3400.0,14400
5739600427,20150311T000000,4,3.0,1.75,1630.0,9000.0,1.0,0.0,0.0,3.0,7.0,960.0,670,1955,0.0,98004,47.95359130162398,-117.90260988613126,1880.0,9000
5412310080,20140612T000000,1,3.0,1.75,1840.0,9697.0,1.0,0.0,0.0,4.0,7.0,1500.0,340,1985,0.0,98030,47.42879335776825,-114.93777650577559,1430.0,8079
2726049071,20141211T000000,3,2.0,1.0,820.0,4206.0,1.0,0.0,0.0,3.0,5.0,820.0,0,1949,0.0,98125,47.7063779145508,-120.05071158261782,,7200
2726049071,20150408T000000,3,2.0,1.0,820.0,4206.0,,0.0,0.0,3.0,5.0,820.0,0,1949,0.0,98125,47.386888744194714,-118.32017541141695,1810.0,7200
3764650050,20140730T000000,3,3.0,2.5,2010.0,4195.0,2.0,0.0,0.0,3.0,8.0,2010.0,0,1998,0.0,98034,48.117693663135526,-119.38473043227107,2010.0,5779
3905030480,20140617T000000,3,4.0,2.25,1990.0,5948.0,2.0,0.0,0.0,3.0,8.0,1990.0,0,1991,0.0,98029,47.769396539773695,-118.37877759490328,2150.0,6459
2345700500,20141021T000000,3,4.0,2.5,2990.0,6145.0,2.0,0.0,0.0,3.0,8.0,2990.0,0,2003,0.0,98003,47.32453356123536,-118.18775582930292,2590.0,6512
8650300130,20140908T000000,4,4.0,2.5,2540.0,4727.0,2.0,0.0,0.0,3.0,9.0,2540.0,0,1999,0.0,98034,47.72876993725192,-118.01720708616124,3640.0,5129
2923049372,20140506T000000,2,3.0,2.25,1640.0,14374.0,1.0,0.0,0.0,4.0,7.0,1140.0,500,1963,0.0,98148,47.7642881249599,-116.38463606149442,2020.0,10500
5437200080,20150204T000000,2,4.0,2.75,2500.0,,1.0,0.0,2.0,3.0,9.0,1490.0,1010,1979,0.0,98003,47.613793377072426,-118.41150955214754,2830.0,9915
9808100185,20141003T000000,5,4.0,3.5,4020.0,13515.0,2.0,0.0,0.0,3.0,11.0,4020.0,0,2001,0.0,98004,47.41376439600727,-117.21087587640132,3930.0,13515
4337000285,20150224T000000,2,3.0,2.0,1500.0,8775.0,1.0,0.0,0.0,3.0,6.0,1390.0,110,1943,0.0,98166,47.21507900018265,-116.97329447239034,1310.0,8775
2891000010,20140806T000000,2,4.0,2.5,1594.0,7665.0,1.0,0.0,0.0,5.0,7.0,1088.0,506,1975,0.0,98002,47.24104928065889,-118.4154433997396,1536.0,6000
7224000545,20140825T000000,2,4.0,3.0,2130.0,4838.0,1.5,0.0,0.0,4.0,7.0,2130.0,0,1930,0.0,98055,47.42324986878044,-117.80127212340338,1070.0,4838
3243100080,20150501T000000,2,3.0,1.0,1130.0,7920.0,1.0,0.0,0.0,3.0,7.0,1130.0,0,1961,0.0,98059,47.72816112016045,-117.93938513276491,1390.0,8580
3925000020,20150224T000000,2,3.0,2.0,1690.0,9516.0,1.0,,0.0,3.0,7.0,1690.0,0,1997,0.0,98022,47.45107849910144,-118.6610289938001,1850.0,9516
546000020,20150429T000000,3,2.0,1.0,1440.0,4046.0,1.0,0.0,0.0,3.0,7.0,960.0,480,1946,,98117,47.333544488210116,-119.70191957711715,1400.0,4046
8651611060,20140804T000000,4,4.0,3.25,3270.0,6027.0,2.0,0.0,0.0,3.0,,3270.0,0,2001,0.0,98074,47.465780090980026,-116.99774125330192,3270.0,6546
3024079063,20140701T000000,4,4.0,3.25,4350.0,112750.0,1.0,0.0,0.0,3.0,9.0,2200.0,2150,2006,0.0,98027,47.64178920267273,-119.2309078314394,2180.0,223027
3039000050,20141201T000000,3,4.0,2.75,1610.0,11201.0,1.0,0.0,,5.0,7.0,1020.0,590,1982,0.0,98033,47.62844748295893,-118.35452103395967,1610.0,9000
1839900080,20140712T000000,2,3.0,1.0,950.0,8000.0,1.0,0.0,0.0,3.0,7.0,950.0,0,1968,0.0,98034,47.81963947948618,-117.89605242726941,2270.0,8540
4024101434,20140808T000000,2,3.0,1.0,1010.0,7200.0,1.0,0.0,,5.0,6.0,1010.0,0,1948,0.0,98155,47.75064809381394,-118.66831483366454,1590.0,7663
2824069142,20150409T000000,3,3.0,2.0,1420.0,11325.0,1.0,0.0,0.0,3.0,7.0,1420.0,0,1980,0.0,98027,47.582820075889686,-118.10923609369254,2330.0,3474
2618300080,20140502T000000,1,3.0,1.5,1200.0,9720.0,1.0,0.0,0.0,4.0,7.0,1200.0,0,1965,,98042,47.523701712806094,-118.259757969855,1380.0,10284
7785000010,20141204T000000,4,5.0,2.25,2020.0,8400.0,1.0,0.0,0.0,4.0,7.0,1010.0,1010,1963,0.0,98040,47.433469727192225,-118.0816045955618,1890.0,9233
4307330050,20140721T000000,3,5.0,3.5,3390.0,7950.0,2.0,0.0,2.0,3.0,7.0,3390.0,0,2003,,98056,47.28062548330778,-117.06661755153408,2580.0,6900
2867100005,20150407T000000,4,2.0,1.0,1700.0,3040.0,1.5,0.0,0.0,3.0,8.0,1460.0,240,1914,0.0,98119,47.656551807866215,-119.18667648913883,1620.0,3230
3880900010,20140604T000000,5,5.0,3.25,3410.0,9088.0,2.0,0.0,3.0,3.0,9.0,2760.0,650,1912,0.0,98119,47.219134278946534,-118.55812291176373,3540.0,7100
5255710010,20141215T000000,3,3.0,1.75,2030.0,13700.0,1.0,0.0,0.0,3.0,8.0,1630.0,400,1976,,98011,47.74185427159129,-120.54641664259802,2120.0,11200
3213200314,20141226T000000,4,4.0,2.75,2860.0,6867.0,1.0,0.0,1.0,5.0,7.0,1560.0,1300,1946,0.0,98115,47.27732638232093,-115.94325263503623,2290.0,5350
9834200950,20140616T000000,3,4.0,1.75,1690.0,4080.0,1.0,0.0,0.0,4.0,7.0,870.0,820,1984,0.0,98144,47.54788288311743,-117.29535792517514,1320.0,4080
3806000005,20141030T000000,1,2.0,1.0,760.0,4746.0,1.0,0.0,0.0,3.0,5.0,,0,1930,0.0,98055,47.62416006459626,-119.02778130847422,1360.0,7810
6204400170,20140620T000000,3,3.0,1.75,1780.0,8085.0,1.0,0.0,0.0,3.0,7.0,1210.0,570,1976,0.0,98011,47.387926183385765,-117.945239748295,1780.0,8085
2491200675,20140912T000000,3,3.0,2.0,1550.0,6394.0,,0.0,0.0,5.0,8.0,1550.0,0,1918,0.0,98126,47.52960719822332,-118.55246575477018,1440.0,6387
98020480,20140828T000000,4,4.0,2.5,4090.0,11225.0,2.0,0.0,0.0,3.0,10.0,4090.0,0,2005,,98075,47.65496796173396,-116.94372360638933,3510.0,8762
8068000585,20140827T000000,1,2.0,1.0,880.0,5600.0,1.0,0.0,0.0,5.0,,880.0,0,1955,0.0,98178,47.62581464372346,-117.96437780684987,1240.0,7015
4345000170,20150504T000000,1,3.0,2.75,1320.0,15236.0,1.0,0.0,0.0,3.0,7.0,880.0,440,1995,0.0,98030,47.26258186502589,-117.79053804174232,1490.0,8351
3101500010,20150420T000000,2,2.0,1.0,950.0,4000.0,1.0,0.0,0.0,3.0,6.0,950.0,0,1910,0.0,98144,47.589409074779226,-117.97845265677795,1480.0,4000
3291800660,20150313T000000,3,3.0,1.75,1390.0,7904.0,1.0,0.0,0.0,3.0,7.0,1390.0,0,1985,0.0,98056,47.1408084361664,-116.52969084328218,1910.0,7904
3541600235,20141028T000000,2,3.0,1.75,1900.0,10225.0,1.0,0.0,0.0,4.0,8.0,1220.0,680,1963,0.0,98166,47.3024117398738,-120.05110029483934,1850.0,12630
2923039217,20140610T000000,2,2.0,0.75,1392.0,43710.0,1.5,0.0,0.0,4.0,7.0,1392.0,0,1978,0.0,98070,47.6067462963771,-117.85660757301076,1640.0,99316
7852010290,20140710T000000,4,4.0,2.5,3340.0,8930.0,2.0,0.0,2.0,3.0,10.0,3340.0,0,1999,0.0,98065,47.12755155225651,-116.8289487618542,3160.0,7865
7695450010,20140522T000000,4,4.0,2.75,2750.0,14982.0,1.0,0.0,3.0,3.0,,1720.0,1030,1981,,98198,47.05982593372801,-119.14391580773719,2860.0,16344
3424069145,20140925T000000,2,3.0,1.0,1400.0,5662.0,1.5,0.0,0.0,5.0,5.0,1400.0,0,1920,0.0,98027,47.40110251865453,-118.34531318217412,1250.0,14375
3578400500,20141209T000000,3,3.0,2.25,2220.0,15757.0,1.0,0.0,0.0,3.0,8.0,1280.0,940,1982,0.0,98074,47.66597669136031,-116.73543083389552,2020.0,14098
4365200895,20150417T000000,2,4.0,1.0,1210.0,7740.0,1.5,0.0,0.0,3.0,7.0,1210.0,0,1922,0.0,98126,47.645123318493596,-119.58051568884324,1100.0,7740
4027700321,20141028T000000,3,3.0,1.75,2390.0,11242.0,1.0,0.0,0.0,3.0,,1290.0,1100,1959,0.0,98155,48.29564919546762,-118.17663665546799,2270.0,9650
7923600250,20150515T000000,3,5.0,2.0,1870.0,7344.0,1.5,0.0,0.0,3.0,7.0,1870.0,0,1960,0.0,98007,47.47289959312334,-117.95802557042356,1870.0,7650
8122100290,20140813T000000,3,2.0,1.5,940.0,5000.0,1.0,0.0,0.0,4.0,,810.0,130,1925,0.0,98126,47.842892199824185,-117.47818148333924,940.0,5026
7224000980,20140610T000000,1,4.0,1.0,1120.0,2685.0,1.0,0.0,0.0,3.0,,860.0,260,1939,0.0,98055,47.304702622210506,-119.17250432695295,1120.0,4838
9521100280,20140612T000000,3,3.0,2.5,1250.0,1103.0,3.0,0.0,2.0,3.0,8.0,1250.0,0,2005,0.0,98103,47.410925233594725,-117.02487432170525,1250.0,1188
7875400050,20140827T000000,1,3.0,1.5,1060.0,9225.0,1.0,0.0,0.0,4.0,7.0,1060.0,0,1955,0.0,98003,46.9913239247414,-119.0427911422931,1270.0,9375
6204420290,20141203T000000,3,5.0,2.5,2410.0,8960.0,1.0,0.0,,5.0,7.0,1600.0,810,1978,0.0,98011,47.37598866970727,-116.24149460754754,2410.0,11514
1041440050,20150428T000000,2,5.0,2.75,2844.0,3990.0,2.0,0.0,0.0,3.0,8.0,2844.0,0,2013,0.0,98092,47.48346273866126,-118.08677544805302,2273.0,3900
1626069178,20140910T000000,3,4.0,2.5,2200.0,110642.0,1.0,0.0,0.0,5.0,7.0,1330.0,870,1979,0.0,98077,47.60501337798794,-116.79899360787502,2290.0,51400
3342101937,20150410T000000,5,5.0,4.0,3460.0,5400.0,2.0,0.0,0.0,3.0,10.0,2830.0,630,2012,0.0,98056,47.4205158706129,-116.6668524875017,1890.0,5400
9178601630,20141113T000000,4,2.0,1.0,1580.0,2199.0,2.0,0.0,2.0,3.0,8.0,1580.0,0,1921,,98103,47.77195306809836,-119.16745213196,2170.0,4405
5273200080,20140929T000000,4,2.0,1.0,,5400.0,1.0,0.0,0.0,3.0,7.0,920.0,600,1951,0.0,98115,47.96807778295252,-118.28655694744242,1600.0,5400
7701930010,20140530T000000,3,3.0,2.5,2260.0,19821.0,2.0,0.0,0.0,3.0,9.0,2260.0,0,1994,0.0,98058,47.53837805438986,-118.02446394539139,2750.0,22718
6820100010,20140616T000000,3,4.0,2.0,1800.0,2970.0,1.0,0.0,0.0,4.0,7.0,1000.0,800,1923,0.0,98115,47.88437703451971,-118.63327102279473,1690.0,3801
3066400130,20150415T000000,4,4.0,2.5,2650.0,11108.0,2.0,0.0,0.0,3.0,10.0,2650.0,0,1987,0.0,98074,47.85453662596913,-118.36849962968942,2650.0,11585
339600010,20141017T000000,2,3.0,1.0,1000.0,4171.0,1.0,0.0,0.0,3.0,7.0,1000.0,0,1985,0.0,98052,47.69204320487663,-117.78731158982728,1090.0,3479
3391900130,20140903T000000,2,4.0,2.0,2300.0,8400.0,1.0,0.0,0.0,4.0,6.0,1150.0,1150,1962,0.0,98003,47.48500964189256,-116.99554982334263,1230.0,8400
7283900010,20150223T000000,2,3.0,1.0,1080.0,7000.0,1.0,0.0,0.0,4.0,6.0,1080.0,0,1916,0.0,98133,47.957279920435276,-118.66459295323301,1410.0,7214
1113000430,20140729T000000,1,3.0,1.0,902.0,10464.0,1.0,0.0,0.0,3.0,7.0,902.0,0,1965,0.0,98198,47.14373964974145,-118.46310216862555,1510.0,7210
5101405276,20140609T000000,3,2.0,1.0,730.0,7528.0,1.0,0.0,0.0,3.0,7.0,730.0,0,1946,,98115,47.863908718647686,-117.62466983165838,1620.0,7528
7796100050,20140730T000000,5,4.0,1.75,2600.0,41041.0,1.5,0.0,0.0,4.0,8.0,2600.0,0,1965,0.0,98033,47.93524971435227,-118.62359795387823,2750.0,37318
2207200675,20140502T000000,3,3.0,1.5,1570.0,6700.0,1.0,0.0,0.0,4.0,7.0,1570.0,0,1956,0.0,98007,47.761104123609215,-118.14698673800862,1570.0,7300
3622910190,20140521T000000,4,5.0,3.0,2876.0,13927.0,1.0,0.0,2.0,4.0,9.0,1970.0,906,1973,0.0,98040,47.76789327256269,-119.73127597848902,3500.0,14454
9346930250,20140926T000000,4,4.0,2.25,2290.0,9546.0,1.0,0.0,0.0,4.0,8.0,1780.0,510,1976,0.0,98006,47.68492564568581,-118.04109931816437,2360.0,8864
3886000010,20140821T000000,3,2.0,2.5,1470.0,2533.0,2.0,0.0,0.0,3.0,8.0,1470.0,0,2005,0.0,98033,47.8887177535875,-117.9329409235196,,6511
6326000130,20141202T000000,3,3.0,3.5,2620.0,10137.0,,0.0,0.0,3.0,8.0,1970.0,650,1992,0.0,98146,47.45424681432664,-118.0337606446082,1960.0,7680
686900010,20140528T000000,4,5.0,1.5,2680.0,28014.0,1.0,0.0,0.0,4.0,8.0,1450.0,1230,1963,0.0,98004,47.45078237697266,-119.16313156126856,2900.0,22180
1310000130,20140924T000000,2,4.0,2.0,2020.0,7767.0,1.0,0.0,0.0,3.0,8.0,2020.0,0,1995,0.0,98003,47.29244952795006,-119.14828559397363,1940.0,8239
139000185,20150428T000000,4,3.0,2.5,2100.0,4440.0,2.0,0.0,4.0,3.0,7.0,2100.0,0,1945,0.0,98116,47.553766873715865,-118.39192550831311,2100.0,6000
4039000050,20140714T000000,3,3.0,1.75,1510.0,8250.0,1.0,0.0,0.0,4.0,8.0,1510.0,0,1962,0.0,98008,47.39881712287925,-116.4415418459264,1770.0,8250
9253900417,20150128T000000,5,3.0,2.5,2850.0,19593.0,1.5,1.0,,3.0,10.0,1790.0,1060,1978,0.0,98008,47.566051479048255,-116.31192774087138,2850.0,18782
4128500380,20150427T000000,5,4.0,2.5,4280.0,12796.0,2.0,0.0,0.0,3.0,,3400.0,880,1999,0.0,98006,47.82681847302899,-117.24394933418503,3520.0,9593
8159300050,20150312T000000,2,4.0,2.5,3238.0,9112.0,1.0,0.0,2.0,4.0,8.0,1678.0,1560,1979,0.0,98198,47.376702066784276,-117.47891874721294,3056.0,9668
1338600185,20140624T000000,5,3.0,2.5,2740.0,,2.0,0.0,,3.0,10.0,2740.0,0,1913,1992.0,98112,47.735630803472255,-117.60134844239644,2740.0,5948
7625703900,20140926T000000,4,4.0,2.5,2020.0,9600.0,2.0,0.0,0.0,,7.0,2020.0,0,1954,0.0,98136,47.623685402270624,-118.272578494906,2250.0,8550
2767700022,20150113T000000,3,3.0,3.25,1520.0,1500.0,3.0,0.0,0.0,3.0,7.0,1520.0,0,2000,0.0,98107,47.60068837633142,-119.33968665007173,1520.0,1323
3914000095,20140718T000000,3,5.0,2.5,3860.0,42733.0,1.0,0.0,3.0,4.0,8.0,2300.0,1560,1955,,98001,47.32737879613953,-116.45625428616985,2520.0,19353
7334501410,20141121T000000,2,4.0,2.25,1600.0,,1.0,0.0,0.0,4.0,7.0,1080.0,520,1979,0.0,98045,47.54804075161958,-116.61817113182923,1620.0,12375
2597710050,20140624T000000,2,4.0,2.5,2090.0,5289.0,2.0,0.0,0.0,3.0,8.0,2090.0,0,1989,0.0,98058,47.469025118883664,-118.01225217038608,2080.0,7109
7933250050,20141028T000000,5,5.0,3.25,4020.0,4500.0,2.0,0.0,0.0,3.0,9.0,3120.0,900,2010,0.0,98004,47.381793624635186,-118.50727215840976,3550.0,5775
2600140500,20141216T000000,5,4.0,2.25,2910.0,10189.0,2.0,0.0,0.0,3.0,9.0,2910.0,0,1988,0.0,98006,47.55422253665967,-118.93010286059005,2780.0,10125
3876810170,20150505T000000,2,3.0,1.0,900.0,9600.0,1.0,0.0,0.0,,7.0,900.0,0,1970,0.0,98072,47.55344823702023,-118.49124229999516,1220.0,8240
3740000010,20141009T000000,3,3.0,1.75,1720.0,5956.0,2.0,0.0,0.0,3.0,8.0,1720.0,0,1981,0.0,98033,47.49290004388118,-117.61870865565811,1620.0,9324
6895300050,20141002T000000,3,5.0,2.25,3030.0,9430.0,2.0,0.0,0.0,4.0,,2600.0,430,1961,,98133,47.64514486563904,-118.07961844573344,2230.0,8425
6645900010,20141120T000000,5,4.0,2.5,3030.0,10189.0,1.0,0.0,0.0,3.0,9.0,2380.0,650,2003,0.0,98004,47.30502692947785,-116.0391226579622,1940.0,10189
9413600380,20140801T000000,4,4.0,1.75,2190.0,9400.0,1.0,0.0,0.0,4.0,7.0,1450.0,740,1962,0.0,98033,47.833220231645875,-120.65318234075002,1980.0,9000
2115720500,20141023T000000,2,3.0,2.5,1680.0,5000.0,2.0,0.0,0.0,3.0,,1680.0,0,1987,0.0,98023,47.25506028193977,-117.18233218944606,1720.0,5000
