ID,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Shop_Day,Shop_Other,Shop_Dairy,Shop_Household,Shop_Meat,Group
462234,Male,Yes,27,No,,1,Average,6,4,6.816,0.909,5.118,0.667,D
460340,Female,No,46,Yes,Artist,,Low,2,6,6.788,2.473,1.607,3.675,A
466820,Female,Yes,74,No,Lawyer,1,High,2,6,3.613,2.708,4.447,4.829,A
462922,Male,No,26,No,Doctor,8,Low,1,3,0.372,2.038,5.547,3.72,D
465326,Male,Yes,76,Yes,Artist,,Low,1,6,5.814,,4.316,3.362,A
464130,Male,No,41,Yes,Artist,1,Low,3,6,7.725,2.436,4.581,2.393,A
463832,Female,No,32,No,Marketing,,Low,,6,4.096,6.822,5.771,10.051,D
462735,Female,Yes,30,No,Artist,0,Average,2,1,5.739,2.861,2.205,0.517,B
464412,Male,Yes,70,No,Lawyer,1,Low,2,6,12.229,4.612,7.732,11.389,D
464468,Male,Yes,50,Yes,Artist,1,Low,3,6,13.185,9.649,12.154,-2.591,C
463422,Male,Yes,39,No,Executive,,High,4,6,5.14,2.278,3.512,2.602,B
459498,Female,Yes,42,Yes,Artist,,Low,2,6,7.418,13.011,19.716,0.156,C
460173,Female,Yes,40,Yes,Artist,1,Low,3,6,7.657,1.352,10.248,3.138,C
463091,Female,Yes,39,Yes,Homemaker,8,Low,1,6,13.265,,-0.466,6.058,D
467213,Female,Yes,88,Yes,Lawyer,1,High,2,6,5.582,-5.287,1.188,1.934,B
461804,Female,No,43,Yes,Artist,0,Low,1,6,3.683,4.45,4.796,3.237,A
466649,Male,No,19,No,Healthcare,1,Low,3,3,13.241,11.192,0.931,5.241,D
460533,Female,Yes,45,No,Artist,6,Low,1,6,5.089,0.413,5.251,1.542,A
465820,Female,,30,Yes,,,Average,4,4,3.199,2.374,8.584,1.869,B
466329,Female,Yes,39,,Doctor,2,Low,1,3,7.1,5.59,2.097,4.943,A
461892,Female,No,35,Yes,Healthcare,0,Low,1,2,-0.021,1.525,4.853,7.107,D
463656,Male,Yes,53,Yes,Doctor,0,Low,3,6,5.096,,6.156,1.053,A
462850,Male,No,21,No,Healthcare,1,Low,4,6,13.193,-3.53,7.458,15.142,D
460603,Female,No,22,,Entertainment,0,Low,3,3,7.699,4.01,2.922,1.934,A
460707,Male,Yes,38,No,Artist,1,Average,3,6,14.332,7.074,9.27,11.988,C
463122,Male,Yes,36,Yes,Executive,9,Average,3,6,9.366,2.784,-0.294,6.233,B
467588,Male,Yes,63,Yes,Artist,0,Average,4,6,15.662,0.161,7.734,4.525,C
462552,Male,No,31,,Artist,1,Low,2,6,6.524,5.142,3.699,6.293,A
466048,Male,No,25,No,Entertainment,3,Low,1,4,3.89,2.596,4.08,6.77,A
467845,Male,Yes,52,Yes,Entertainment,1,Low,2,6,12.818,8.068,12.898,8.099,C
459810,Male,No,19,No,Healthcare,1,Low,4,6,9.055,3.325,4.593,7.896,D
461267,Female,No,35,Yes,Healthcare,,Low,1,4,7.645,1.718,0.671,8.824,D
466572,Female,No,30,No,Healthcare,0,Low,4,6,9.963,6.912,2.296,5.63,D
464092,Female,Yes,59,Yes,Artist,0,Average,5,6,16.153,8.737,11.476,8.55,C
467025,Female,No,25,No,Engineer,1,Low,3,6,10.96,4.38,9.03,0.799,D
466110,Male,Yes,77,Yes,Lawyer,0,Low,1,6,5.217,5.826,-2.673,2.288,A
462353,Female,Yes,58,Yes,Doctor,1,Average,2,6,6.086,9.118,11.527,15.757,C
459904,Female,Yes,38,Yes,Artist,6,Low,4,6,12.989,-2.859,10.992,17.018,C
462011,Male,Yes,29,No,Marketing,1,Low,4,4,14.565,7.196,4.273,5.346,D
462367,Male,Yes,56,Yes,Artist,1,Average,3,6,2.208,4.321,1.699,5.125,B
460220,Female,No,37,Yes,Entertainment,1,Low,2,2,10.488,0.51,6.74,6.343,D
461429,Male,Yes,49,Yes,Doctor,1,Average,4,6,17.244,5.55,4.169,5.654,C
462668,Female,No,41,Yes,Artist,2,Low,1,6,3.384,-1.183,3.678,1.495,B
467339,Male,,55,Yes,Artist,1,Average,3,6,-0.654,-1.33,-1.674,2.937,B
461699,Male,No,28,Yes,Doctor,0,Low,1,6,5.782,5.306,10.137,7.251,D
464885,Female,No,35,No,Engineer,1,Low,2,4,8.742,1.693,8.696,2.612,A
460989,Male,No,23,No,Healthcare,1,Low,3,1,8.364,-2.827,9.433,5.185,D
462156,Female,Yes,43,Yes,Artist,4,Average,2,3,17.927,3.543,11.831,5.901,C
461182,Male,No,18,No,Healthcare,,Low,,3,14.158,10.069,17.598,3.987,D
460507,Male,No,30,No,Doctor,1,Low,4,3,4.678,9.917,11.311,4.412,D
462875,Male,No,20,No,Healthcare,1,Low,3,6,14.257,0.72,1.83,3.887,D
461708,Male,Yes,84,No,Lawyer,0,High,2,6,5.924,7.137,2.396,3.311,B
459766,Female,No,42,Yes,Engineer,,Low,1,6,3.072,6.483,5.54,6.294,A
462137,Male,No,28,Yes,Doctor,1,Low,1,6,9.91,4.396,3.421,2.82,A
459630,Male,Yes,73,Yes,Lawyer,1,Average,2,6,,0.211,4.971,-0.255,A
462699,Female,Yes,61,Yes,Lawyer,,High,4,2,5.455,4.579,4.236,6.505,B
465897,Female,Yes,42,Yes,Artist,9,Low,1,6,5.243,1.344,2.716,3.131,A
465628,Male,Yes,49,Yes,Artist,2,Low,2,2,6.291,3.09,4.344,5.314,A
462987,Female,Yes,84,Yes,Lawyer,,High,2,6,12.423,8.83,12.073,1.341,C
463492,Male,No,22,No,Healthcare,,Low,4,6,8.889,9.717,3.307,9.967,D
462321,Female,No,42,Yes,Engineer,6,Low,1,6,3.451,,6.86,2.978,A
460511,Female,No,31,No,Doctor,0,Low,4,3,9.296,8.282,5.503,2.073,D
459225,Female,Yes,49,Yes,Artist,0,Average,4,6,21.491,7.661,20.222,9.907,C
467894,Male,Yes,58,Yes,Artist,0,Average,2,6,11.836,8.448,9.067,7.002,C
465076,Male,Yes,72,Yes,Artist,0,High,5,6,7.937,19.272,8.128,7.031,C
467573,Male,Yes,45,Yes,Artist,6,Average,4,6,2.053,-1.605,-0.186,2.185,B
465266,Male,Yes,49,Yes,Entertainment,0,Average,5,4,6.793,2.882,2.136,2.551,B
462215,Female,No,20,No,Marketing,1,Low,3,4,10.258,7.275,11.356,5.836,D
466279,Female,No,31,No,,1,Low,4,3,7.47,0.546,3.127,0.132,A
467131,Male,Yes,50,Yes,Artist,0,Low,2,6,5.83,1.329,-3.479,9.079,B
459456,Female,No,65,No,Lawyer,,Low,1,6,,10.839,7.197,3.848,D
460225,Female,Yes,78,Yes,Lawyer,3,High,2,6,11.996,,8.813,14.35,C
463825,Female,Yes,45,Yes,Artist,1,Average,3,0,3.018,0.46,7.438,7.32,B
462597,Male,Yes,29,No,Healthcare,,Low,4,4,7.942,5.403,3.191,2.237,A
466360,Male,No,25,No,Healthcare,0,Low,3,4,3.69,1.524,1.264,10.934,B
465542,Female,Yes,62,No,Doctor,,Average,5,3,2.78,6.186,1.796,2.349,A
465848,Female,No,28,Yes,Healthcare,,Low,1,7,6.373,8.681,10.923,8.548,D
459043,Female,Yes,49,No,Engineer,1,Low,1,7,6.35,8.229,2.373,2.303,A
463069,Male,No,29,Yes,Artist,7,Low,1,6,1.913,5.695,0.347,6.524,B
459795,Male,No,52,Yes,Artist,0,Low,1,6,8.53,3.505,0.221,3.002,A
464954,Male,No,23,No,Healthcare,1,Low,4,4,7.264,11.337,10.03,9.968,D
459713,Male,No,18,No,Healthcare,,Low,3,6,4.195,8.434,1.797,5.674,D
463068,Male,Yes,26,Yes,Artist,9,Average,2,6,6.145,-2.978,2.21,5.005,B
464834,Male,Yes,51,,Executive,1,Low,4,4,22.297,9.37,6.569,7.284,D
462908,Male,Yes,27,No,Executive,10,High,3,6,8.629,5.239,3.665,0.851,A
464032,,No,20,No,Healthcare,1,Low,3,6,6.913,2.581,0.752,2.557,D
459307,Male,Yes,62,Yes,Entertainment,0,Low,1,6,-1.453,2.395,-2.513,3.425,B
462224,Female,Yes,63,No,Engineer,4,Average,8,4,1.412,7.501,8.586,12.44,D
465611,Male,No,53,Yes,Doctor,0,Low,1,6,14.668,8.212,14.499,-1.175,C
466322,Male,No,28,No,Doctor,0,Low,3,3,2.094,1.753,-2.701,7.243,B
461548,Female,No,33,Yes,Engineer,1,Low,3,6,7.198,8.144,2.265,1.245,A
461870,Female,Yes,45,Yes,Artist,0,Average,2,6,6.675,14.638,12.18,2.71,C
466966,Male,Yes,61,Yes,Entertainment,1,Average,2,6,8.998,4.789,6.936,3.352,C
459207,Female,Yes,62,,Doctor,0,Average,4,6,0.246,-3.782,-1.091,5.461,B
465672,Male,No,42,No,Executive,9,Low,3,4,13.501,3.249,9.647,7.273,D
459317,Male,Yes,52,Yes,Executive,1,High,4,6,9.704,8.045,14.426,1.976,C
464362,Female,Yes,51,Yes,Artist,1,Low,1,6,10.43,-2.062,3.171,9.178,C
465683,Female,No,49,No,Entertainment,1,Low,2,4,6.824,3.506,3.444,3.283,A
462253,Male,Yes,51,Yes,Engineer,0,Low,2,4,4.425,5.994,2.213,0.129,A
459421,Male,Yes,29,,Healthcare,0,Average,4,6,5.522,4.568,2.425,1.355,A
459987,Male,Yes,53,Yes,Healthcare,,High,2,6,7.343,-2.182,10.354,4.419,D
460036,Male,Yes,40,Yes,,3,Low,1,6,7.414,6.414,8.679,10.417,D
461613,Female,No,25,Yes,Healthcare,8,Low,4,5,14.316,8.758,17.727,8.389,C
461168,Female,Yes,29,No,Engineer,5,Average,2,3,5.215,2.087,4.747,4.127,A
459247,Male,Yes,60,Yes,Executive,0,Average,5,6,8.152,10.442,14.602,1.217,C
460770,Female,No,25,Yes,Healthcare,5,Low,3,3,4.424,6.007,6.435,3.448,A
465047,Male,Yes,55,Yes,Executive,,High,2,6,16.299,10.44,20.532,7.857,C
467013,Male,Yes,66,Yes,Executive,,High,2,6,10.839,7.373,17.496,15.385,C
465894,Male,No,27,Yes,Artist,8,Low,6,6,18.115,10.699,7.129,4.09,D
462702,,Yes,51,No,Entertainment,1,Average,4,4,7.388,4.183,3.167,0.235,A
465431,Male,Yes,35,No,Artist,0,Low,2,6,2.87,-6.164,6.391,3.513,B
466386,Male,Yes,65,Yes,Executive,1,Low,2,4,-4.309,-0.813,-4.209,2.562,B
467221,Female,No,20,No,Doctor,,Low,4,6,19.932,9.965,11.127,18.003,C
464057,Male,No,32,Yes,Marketing,0,Low,5,6,,6.238,3.428,6.427,B
467217,Female,,79,Yes,Lawyer,,High,2,6,14.522,9.336,7.022,2.295,C
462186,Female,No,21,No,Doctor,0,Low,3,1,8.838,7.89,8.86,3.56,D
463432,Male,No,36,Yes,Artist,0,Low,1,6,4.01,-2.188,-4.003,6.52,B
466753,Female,Yes,70,Yes,Artist,1,Average,2,3,,7.846,8.413,2.738,C
465123,Female,No,28,Yes,Healthcare,1,Low,3,6,5.695,3.973,0.161,5.164,A
459965,Male,No,25,Yes,Artist,,Low,1,2,8.63,4.84,1.653,3.4,A
466030,Female,Yes,36,No,Entertainment,8,Low,2,6,4.372,0.224,-0.377,1.52,B
462582,Male,No,20,No,Healthcare,0,Low,4,4,4.276,4.241,5.313,5.342,D
461466,Male,Yes,49,No,Artist,0,Low,2,7,6.187,8.129,3.959,1.627,A
459676,Female,No,28,Yes,Artist,,Low,2,6,3.698,4.596,1.625,5.258,A
464380,Female,Yes,49,Yes,Artist,6,Average,6,6,21.856,,11.002,13.433,C
466846,Male,No,18,No,Healthcare,2,Low,4,2,5.522,7.122,6.322,6.086,D
465184,Female,,46,No,Engineer,1,Average,5,6,7.728,18.973,7.99,3.177,C
459481,Male,Yes,47,No,Lawyer,0,Low,2,6,5.414,,8.022,2.268,A
467263,Female,No,32,No,Marketing,,Low,1,4,7.528,6.004,6.036,6.399,D
465136,Male,Yes,47,Yes,Artist,0,Average,2,6,4.795,,14.802,6.148,C
464253,Female,Yes,49,Yes,Artist,,Average,4,6,9.587,9.064,16.969,5.415,C
466534,Male,No,28,No,Healthcare,0,Low,9,6,13.836,7.434,1.122,2.315,D
466411,,Yes,58,Yes,Artist,1,Average,3,3,3.401,3.907,0.848,4.919,B
462576,Female,No,21,No,Healthcare,9,Low,4,3,10.746,1.83,8.182,-1.55,D
467704,Male,Yes,53,,Artist,1,Average,2,6,15.772,12.447,10.937,5.683,C
465303,Female,Yes,67,Yes,Artist,1,Average,3,2,10.578,2.37,5.556,14.036,C
467703,Male,No,26,Yes,Healthcare,1,Low,5,6,,-1.694,11.217,5.7,D
465493,,No,26,No,Artist,0,Low,3,4,1.683,4.428,5.689,1.515,A
461322,Male,Yes,40,Yes,Artist,0,Average,2,6,16.386,10.642,6.172,10.053,C
461706,Male,No,25,Yes,Healthcare,0,Low,3,6,7.152,7.728,0.309,-0.468,D
463629,Male,No,41,Yes,Artist,1,Low,1,6,6.514,1.425,-0.986,1.737,B
465140,Male,Yes,45,Yes,Executive,5,High,3,7,1.294,5.167,-2.474,9.175,B
459308,Female,Yes,47,Yes,Artist,0,Average,2,6,9.938,3.052,7.898,-2.571,C
459582,Male,Yes,27,No,Entertainment,,Average,3,6,8.68,5.345,4.265,2.698,A
460859,Male,Yes,50,Yes,Entertainment,,Low,4,6,3.285,4.006,9.989,6.984,D
461915,Male,Yes,51,No,Artist,,Average,2,2,2.471,2.791,-2.338,7.494,B
466358,Female,,28,No,Engineer,0,Low,4,6,8.342,4.914,4.701,5.364,A
459708,Female,No,39,Yes,Engineer,1,Low,1,6,3.734,0.272,6.437,0.448,A
459179,Male,Yes,60,No,Entertainment,0,Average,3,6,0.723,1.14,-2.792,8.976,B
462654,Male,Yes,39,No,Artist,1,Average,6,4,4.344,2.561,3.008,2.171,A
466256,Female,Yes,65,Yes,Engineer,1,Low,1,6,3.377,2.441,-1.018,2.478,B
465649,,Yes,43,Yes,Marketing,6,Low,1,6,2.705,2.487,4.319,2.982,A
467333,Female,Yes,58,Yes,Artist,,Average,6,2,14.37,8.275,11.013,7.037,C
465652,Female,Yes,31,No,Marketing,0,Low,2,2,11.655,6.797,4.241,-0.748,D
460360,Female,Yes,38,Yes,Artist,2,Low,1,4,6.56,1.879,5.932,5.484,A
464472,Female,No,27,Yes,Artist,0,Low,3,6,12.537,10.417,10.277,3.296,C
467422,Female,Yes,58,Yes,Artist,0,Average,2,6,10.794,11.56,14.833,6.195,C
463116,Male,Yes,62,Yes,Artist,1,High,2,6,2.259,4.065,1.114,9.102,B
460177,Male,No,48,Yes,Artist,1,Low,1,6,1.038,10.286,5.431,3.001,B
465081,Male,Yes,57,Yes,Executive,7,High,2,6,6.969,13.615,17.755,2.207,C
467810,Male,Yes,42,Yes,Artist,0,Average,5,6,12.824,10.807,6.277,14.647,C
465063,Female,Yes,68,Yes,Lawyer,1,High,2,6,13.46,5.748,10.351,7.893,C
462690,Male,Yes,38,Yes,Engineer,,Average,4,6,-2.103,-0.916,0.209,-1.766,B
467752,Male,Yes,31,No,Executive,,Average,3,4,4.07,3.997,7.203,4.376,A
466430,Female,Yes,51,No,Engineer,,Low,4,6,6.332,2.747,6.342,0.43,A
465713,Male,Yes,59,Yes,Artist,0,Average,4,6,12.397,5.777,10.462,11.272,C
462555,,Yes,36,Yes,Artist,1,Average,2,4,8.911,10.387,6.294,3.969,C
459668,Male,Yes,32,No,,5,Average,3,6,6.77,0.668,2.452,1.342,B
461615,Male,No,25,Yes,Doctor,1,Low,2,6,10.243,-0.646,8.46,8.241,D
461532,Male,Yes,48,Yes,Entertainment,1,Low,1,6,10.288,-0.185,4.252,1.622,A
465295,Female,,37,Yes,Doctor,8,Average,1,6,4.587,4.491,6.603,1.055,A
459175,Female,Yes,70,Yes,Artist,1,Average,2,6,12.474,7.961,15.301,10.06,C
463739,Female,Yes,42,No,Marketing,0,Low,3,6,5.223,-1.416,-0.634,3.953,B
464339,Male,No,26,No,Artist,0,Low,2,6,5.267,0.917,4.903,7.438,D
465074,Male,No,25,Yes,Artist,1,Low,4,6,7.657,2.965,5.499,6.688,A
465282,Female,No,36,Yes,Artist,0,Low,3,6,7.489,0.841,7.018,4.131,A
460488,Male,No,,No,Doctor,0,Low,1,3,,6.331,9.541,10.924,D
464554,Female,No,35,,Artist,0,Low,7,2,11.156,4.756,11.729,16.198,C
462814,Female,Yes,22,No,Engineer,8,Average,2,5,10.344,13.534,17.735,3.107,C
462073,Female,No,36,Yes,Artist,6,Low,1,6,7.228,2.748,10.25,10.912,C
459901,Male,Yes,47,Yes,Artist,0,Average,3,6,15.232,5.796,12.988,2.018,C
460858,Male,No,19,No,Healthcare,1,Low,4,3,6.114,11.71,-0.221,9.285,D
461895,Male,Yes,36,Yes,Entertainment,1,Low,2,6,-0.37,6.566,3.306,6.619,B
467308,Female,No,28,Yes,Doctor,0,Low,3,3,15.89,1.444,-0.681,5.24,C
467584,Male,Yes,52,No,Doctor,1,Average,4,6,6.463,1.032,2.044,2.246,B
466444,Male,Yes,50,Yes,Doctor,,Average,4,3,10.314,7.84,3.323,9.284,C
462622,Male,Yes,47,No,Executive,0,Low,4,4,10.831,2.392,7.731,11.834,D
460100,Female,No,29,Yes,Doctor,1,Low,1,3,8.138,1.731,1.038,7.751,A
466591,Female,No,23,,Healthcare,0,Low,4,6,5.638,3.044,3.358,9.003,D
462849,Male,Yes,50,Yes,Artist,0,Average,4,6,13.275,6.959,8.734,8.899,C
463235,Female,No,21,No,,1,Low,4,6,10.236,9.877,16.802,6.462,D
466410,Female,Yes,56,Yes,Artist,0,Low,1,6,7.462,1.527,-1.14,4.029,B
464141,Male,Yes,32,Yes,Entertainment,9,High,2,4,6.819,3.498,5.466,2.024,A
464634,Female,No,32,Yes,Engineer,,Low,9,4,5.244,-3.722,10.313,1.064,D
461564,Male,Yes,63,Yes,Executive,1,High,2,6,14.018,6.945,2.55,-0.633,C
463219,Male,Yes,50,No,Entertainment,0,Low,2,6,9.067,7.748,20.817,5.705,D
461425,Male,Yes,52,Yes,Artist,,Low,4,6,5.608,3.789,4.63,0.842,A
464009,Female,Yes,49,Yes,Artist,,Average,4,6,7.288,1.036,-4.091,3.49,B
460573,Male,No,62,No,Healthcare,8,Low,1,3,11.033,14.413,12.174,2.116,C
460951,Female,Yes,55,No,Engineer,1,Average,7,6,5.567,5.934,1.132,3.902,A
462262,Male,No,27,,Healthcare,1,Low,3,0,-0.393,9.338,4.763,3.098,B
467126,Female,Yes,45,Yes,Artist,0,Low,1,3,4.294,7.361,1.148,2.032,B
462924,Female,Yes,31,No,Homemaker,8,Average,2,6,7.587,-5.258,9.903,5.614,D
462488,Male,No,33,Yes,Healthcare,0,Low,5,6,3.77,4.339,16.596,0.754,D
461640,Male,Yes,52,Yes,Artist,1,Average,2,6,11.821,1.84,2.829,4.532,C
465504,Male,No,42,Yes,Entertainment,0,Low,2,6,3.412,0.77,5.465,8.769,B
460902,Male,No,38,Yes,Executive,1,Low,3,6,4.614,2.296,5.535,-0.317,A
459657,Male,Yes,84,Yes,Lawyer,1,High,2,6,11.281,2.112,2.971,2.722,B
465054,Male,Yes,67,Yes,Executive,1,High,3,6,14.317,18.04,8.201,6.344,C
464000,Female,No,32,No,Healthcare,0,Low,5,7,14.395,5.355,11.029,0.758,C
460324,Female,No,33,Yes,Entertainment,12,Low,2,6,6.313,4.672,6.947,8.038,A
462468,Female,No,30,Yes,Healthcare,2,Low,5,6,,-2.664,9.471,4.436,D
465245,Male,No,18,No,Healthcare,1,Low,4,4,16.418,2.912,3.99,3.713,D
467919,Female,Yes,47,Yes,Artist,7,Average,2,6,7.126,8.53,3.912,8.69,C
463716,Male,No,29,No,Doctor,1,Low,4,6,12.311,7.692,1.395,12.879,D
463769,Male,Yes,63,No,Executive,0,High,4,6,0.002,-1.529,1.767,3.816,B
464907,Male,,55,Yes,Engineer,0,Average,2,4,1.278,0.33,-4.183,1.179,B
460523,Female,No,48,Yes,Entertainment,1,Low,,4,10.981,2.536,11.009,4.868,C
462327,Male,Yes,27,Yes,Entertainment,0,Low,4,7,10.387,2.973,0.786,0.916,D
463882,Female,Yes,43,Yes,Artist,1,Low,1,1,6.215,3.498,2.349,2.356,A
464446,Female,Yes,50,Yes,Engineer,0,Low,,6,2.095,0.567,1.522,4.29,B
462282,Male,No,29,No,Healthcare,1,Low,3,6,3.837,-0.231,-0.233,5.577,D
467167,Male,Yes,73,Yes,Artist,1,Average,,3,18.447,13.299,10.862,13.867,C
459625,Female,Yes,57,No,Engineer,8,Low,1,6,4.356,4.102,-0.425,6.093,B
466740,Female,Yes,47,No,Engineer,8,Low,1,3,5.332,5.443,2.617,1.064,A
461434,Female,Yes,32,Yes,Executive,4,High,3,7,9.992,8.173,13.628,0.628,C
465404,Female,Yes,25,Yes,Entertainment,0,Average,2,1,7.159,6.905,5.195,5.245,A
462337,Female,Yes,79,Yes,Lawyer,1,High,2,4,4.067,4.456,0.35,7.782,B
461921,Female,No,41,Yes,Artist,0,Low,1,6,3.93,5.12,5.237,3.528,A
463763,Male,Yes,36,Yes,Artist,4,Average,2,6,,16.485,6.776,0.972,C
467749,Male,No,,No,Healthcare,1,Low,9,7,4.372,2.224,3.174,5.832,D
464876,Female,Yes,49,No,Engineer,,Average,5,4,6.926,6.274,3.81,5.678,A
463850,Male,Yes,26,No,Entertainment,0,High,2,6,15.516,3.126,6.858,6.124,D
460381,Male,No,28,Yes,Artist,13,Low,2,6,8.047,4.509,5.117,3.743,A
460946,Male,No,84,No,Artist,0,Low,1,6,12.675,-3.791,6.976,0.484,D
464329,Male,Yes,81,No,Lawyer,1,Low,2,6,9.974,0.439,1.23,6.23,D
467209,Female,No,35,Yes,Healthcare,1,Low,1,6,14.14,3.273,2.416,1.558,D
461897,Male,Yes,55,Yes,Doctor,0,Average,2,6,18.378,6.244,7.864,7.616,C
462920,Male,Yes,50,No,Executive,0,High,5,6,1.907,-2.289,-1.669,8.855,B
460994,Male,Yes,78,Yes,Lawyer,0,Low,5,6,6.961,4.976,5.173,3.248,A
462868,Male,Yes,36,No,Entertainment,0,Average,4,4,3.071,4.395,2.462,3.156,A
459964,Male,No,47,Yes,Marketing,1,Low,1,6,6.578,3.416,4.308,0.353,A
462663,Male,Yes,48,No,Entertainment,6,Average,5,4,6.431,3.775,-6.702,5.872,B
464116,Female,Yes,69,Yes,Marketing,1,Low,2,6,12.178,6.618,6.377,9.666,C
467119,Male,Yes,38,No,Marketing,0,High,4,7,6.538,2.377,3.692,-1.098,B
465042,Male,Yes,36,Yes,Artist,,Average,4,6,14.903,4.482,8.338,9.818,C
464762,Female,Yes,52,No,Engineer,9,Average,4,4,0.176,0.095,-0.391,2.681,B
460009,Male,No,46,Yes,Artist,0,Low,1,6,4.423,4.31,-1.612,4.452,B
460583,Male,No,18,No,Marketing,1,Low,6,3,12.141,-0.955,7.437,5.374,D
467827,Female,No,22,No,Healthcare,0,Low,4,6,5.731,2.039,7.657,3.278,D
463795,Male,No,18,No,Doctor,1,Low,6,6,-1.405,4.488,-4.783,7.049,B
464313,Male,Yes,30,,Homemaker,1,Average,3,6,0.159,11.079,8.322,5.467,D
463672,Male,No,32,,Engineer,,Low,3,6,9.425,8.86,9.218,6.448,D
459230,Male,Yes,43,No,Artist,7,High,4,6,3.908,4.932,0.582,3.464,B
462245,Female,Yes,49,Yes,Artist,1,Average,3,6,20.79,10.766,6.386,2.749,C
462926,Female,No,40,Yes,Homemaker,9,Low,2,6,5.803,1.521,-0.079,0.804,A
460743,Male,Yes,55,Yes,Artist,0,Average,3,6,7.454,4.148,16.639,1.386,C
464656,Female,No,33,No,Healthcare,1,Low,7,4,4.239,-0.459,-2.072,12.1,B
467656,Male,No,31,,Healthcare,1,Low,5,6,2.005,-1.455,11.674,10.927,D
460978,Female,No,35,Yes,Healthcare,3,Low,6,2,9.411,7.871,10.983,7.499,D
467684,Male,No,40,Yes,Healthcare,8,Low,3,2,7.765,-1.232,13.337,8.406,D
467089,Male,Yes,69,No,Artist,0,Average,3,6,4.291,2.721,-0.866,1.728,B
466091,Female,Yes,46,Yes,Artist,1,Low,4,4,3.517,2.349,0.246,8.407,B
464582,Female,Yes,63,Yes,Marketing,0,Low,2,,5.659,4.746,11.57,7.876,D
467004,Female,No,50,,Artist,0,Low,,2,7.465,5.11,4.812,3.006,A
458997,Male,Yes,61,Yes,Artist,1,Average,2,6,4.788,4.354,-0.977,-3.046,B
466025,Female,No,50,No,Engineer,1,Low,1,3,7.843,2.566,1.422,0.76,A
464689,Female,No,25,Yes,Marketing,2,Low,,4,3.659,2.168,2.139,3.887,A
464507,Male,Yes,53,Yes,Artist,0,High,3,6,5.478,8.598,13.4,2.278,C
459204,Female,Yes,35,Yes,Engineer,0,Average,2,6,1.025,0.578,0.03,1.498,B
467521,Male,No,19,No,Healthcare,7,Low,3,6,7.716,6.451,-0.814,10.718,D
462743,Male,No,26,No,Healthcare,3,Low,4,3,8.689,7.279,6.535,7.202,D
459245,Female,Yes,38,No,Engineer,0,Average,4,6,2.015,-0.941,-2.111,-2.124,B
463884,Female,No,26,,Artist,1,Low,1,6,7.917,5.275,12.996,5.09,D
463860,Male,Yes,39,Yes,Healthcare,0,High,3,6,18.06,9.819,10.784,4.146,C
459184,Male,Yes,39,Yes,Entertainment,1,Low,4,4,5.541,5.304,3.286,5.656,A
459332,Female,Yes,72,Yes,Homemaker,,Low,,6,5.731,6.506,1.697,5.071,B
460201,Female,No,45,Yes,Artist,2,Low,1,6,6.015,4.078,3.129,5.414,A
464989,Male,Yes,47,No,Entertainment,0,Average,4,6,13.314,17.733,10.757,9.973,C
467782,Female,No,30,Yes,Entertainment,0,Low,5,2,9.947,4.139,3.009,3.526,A
464923,Male,Yes,48,No,Executive,5,High,2,4,2.144,,-0.071,1.542,A
459364,Female,Yes,76,Yes,Marketing,0,Low,2,6,4.951,-2.279,1.646,-0.831,B
462119,Male,Yes,71,Yes,Entertainment,0,Low,2,6,4.467,4.524,7.298,4.253,A
465132,Female,No,41,Yes,Artist,0,Low,1,6,3.526,5.963,6.462,4.573,A
466039,Female,No,29,No,Entertainment,0,Low,,4,6.947,6.308,5.123,2.847,A
463873,,Yes,57,Yes,Artist,1,Average,5,6,15.995,8.177,9.32,11.286,C
467633,Male,Yes,49,No,Entertainment,0,Low,1,6,6.635,0.039,3.63,2.053,A
462780,Male,Yes,21,No,Healthcare,1,High,8,4,3.927,1.044,5.281,-4.058,B
462445,Male,No,18,No,Healthcare,0,Low,3,,5.044,4.778,-0.254,2.651,D
461052,Male,No,22,No,Healthcare,,Low,3,7,0.553,-2.742,1.229,13.678,D
460664,Female,No,33,No,Homemaker,8,Low,1,6,11.381,3.874,6.985,6.284,D
465992,Male,,53,Yes,Entertainment,1,Low,3,6,5.55,4.119,4.632,6.244,A
463990,Male,Yes,55,Yes,Artist,1,Average,2,4,-1.267,5.985,2.142,6.826,B
463128,Male,Yes,73,Yes,Lawyer,0,High,4,6,7.206,1.639,4.162,0.037,A
463536,Male,Yes,89,Yes,Executive,,High,2,6,15.165,3.406,9.038,2.972,C
460775,Male,Yes,59,Yes,Artist,0,Low,2,6,7.463,4.26,0.379,5.593,A
464118,Male,No,38,Yes,Entertainment,0,Low,2,6,6.256,6.129,3.49,3.353,D
459264,Female,No,42,Yes,Artist,0,Low,2,6,9.81,12.784,9.952,6.696,C
464069,Female,Yes,83,Yes,Lawyer,1,High,2,6,,3.564,5.014,2.158,A
461185,Female,No,22,No,Healthcare,,Low,4,3,15.109,-4.705,10.932,2.734,D
465564,Male,Yes,46,No,Artist,0,Average,4,3,0.244,-1.296,2.602,1.597,B
466387,Male,Yes,37,Yes,Entertainment,8,Average,2,6,8.769,1.233,-1.063,5.374,B
462887,Female,Yes,42,No,Engineer,1,Low,3,6,3.182,4.018,3.394,1.455,A
