ID,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Shop_Day,Shop_Other,Shop_Dairy,Shop_Household,Shop_Meat,Group
461711,Female,No,35.0,Yes,Artist,8.0,Low,3.0,6.0,7.162999999999999,3.475,5.511,5.709,A
460347,Male,Yes,40.0,Yes,Artist,14.0,Low,2.0,6.0,18.675,4.396,6.751,5.138,C
467689,Male,No,35.0,No,Healthcare,1.0,Low,1.0,6.0,9.911,2.457,8.107999999999999,2.095,D
460260,Male,No,20.0,No,Healthcare,0.0,Low,3.0,2.0,11.652000000000001,14.056,10.464,12.49,D
466344,Male,No,43.0,Yes,Entertainment,0.0,Low,2.0,2.0,7.572,4.803,0.289,5.832000000000001,A
466437,Male,Yes,56.0,No,Executive,0.0,Low,1.0,6.0,12.85,2.1069999999999998,1.6480000000000001,5.337999999999999,D
460423,Female,Yes,53.0,Yes,Artist,3.0,Low,1.0,7.0,5.218,8.138,1.02,3.8089999999999997,A
459590,Male,Yes,22.0,No,Executive,1.0,High,3.0,6.0,19.666,4.716,8.402000000000001,6.247000000000001,D
464668,Male,Yes,32.0,No,Healthcare,1.0,High,4.0,4.0,11.25,-2.2030000000000003,3.219,3.2969999999999997,D
463049,Male,Yes,51.0,No,Executive,2.0,High,5.0,6.0,5.695,6.172000000000001,4.845,5.353,A
460458,Female,No,41.0,No,Marketing,1.0,Low,3.0,3.0,4.598,12.175,2.373,2.897,D
462407,Male,Yes,37.0,No,Doctor,2.0,Average,4.0,6.0,6.0089999999999995,1.755,2.687,-0.059000000000000004,A
459450,Male,Yes,55.0,Yes,Artist,4.0,Average,4.0,6.0,2.822,2.274,2.246,0.759,A
463255,Male,No,42.0,Yes,Entertainment,3.0,Low,2.0,6.0,11.1,4.6739999999999995,2.209,5.461,A
462574,Male,No,20.0,No,Healthcare,1.0,Low,5.0,4.0,10.675999999999998,13.633,1.415,4.787,D
465761,Female,No,42.0,Yes,Artist,12.0,Low,2.0,4.0,6.484,4.654,0.44299999999999995,-0.499,A
467728,Female,Yes,38.0,No,Engineer,1.0,High,5.0,6.0,5.127999999999999,1.554,4.138,7.792000000000001,B
465841,Female,No,52.0,Yes,Engineer,3.0,Low,1.0,6.0,8.982000000000001,6.832000000000001,1.189,4.673,A
460117,Female,Yes,48.0,Yes,Marketing,9.0,Low,1.0,6.0,10.671,4.07,6.318,5.834,D
466619,Male,Yes,37.0,Yes,Entertainment,5.0,Average,2.0,6.0,15.16,13.334000000000001,13.222999999999999,9.508,C
461722,Male,No,27.0,No,Doctor,1.0,Low,3.0,6.0,9.255,3.0810000000000004,4.607,1.095,B
460898,Male,Yes,48.0,No,Artist,3.0,Average,4.0,6.0,2.241,-0.39799999999999996,6.0089999999999995,5.191106528340076,B
463627,Female,No,25.0,Yes,Marketing,5.0,Low,2.0,4.0,10.558,7.682,3.2560000000000002,5.191106528340076,D
460403,Female,No,56.0,Yes,Doctor,3.0,Low,1.0,6.0,3.193,4.942,4.102,5.732,A
459818,Female,Yes,68.0,No,Lawyer,1.0,Low,1.0,6.0,9.408999999999999,9.231,13.751,4.965,D
463732,Male,No,43.43930417244422,No,Healthcare,0.0,Low,4.0,6.0,6.296,3.495,2.461,5.191106528340076,D
462499,Female,Yes,72.0,No,Lawyer,8.0,Average,2.0,6.0,4.176,5.954,8.889,2.135,D
467112,Male,No,43.0,Yes,Artist,1.0,Low,2.0,2.0,3.428,1.93,1.199,1.036,B
459902,Male,Yes,52.0,Yes,Lawyer,8.0,High,2.0,6.0,12.937000000000001,12.24,5.4079999999999995,14.523,C
463233,Male,Yes,43.43930417244422,No,Executive,0.0,Average,5.0,6.0,3.307,7.226,2.6439999999999997,2.89,B
467721,Male,No,41.0,Yes,Entertainment,0.0,Low,1.0,4.0,7.8229999999999995,5.52843433208488,0.687,8.605,D
465915,Male,Yes,43.43930417244422,Yes,Entertainment,8.0,Average,2.0,6.0,0.657,-0.003,4.024,0.204,B
464506,Male,No,32.0,Yes,Healthcare,8.0,Low,2.0,4.0,11.155999999999999,10.857999999999999,12.627,6.721,D
460624,Male,Yes,57.0,Yes,Homemaker,5.0,High,2.0,6.0,6.79,5.207000000000001,3.2460000000000004,8.531,A
462020,Female,No,25.0,Yes,Artist,13.0,Low,2.0,6.0,11.145,6.05,6.035,6.622999999999999,C
464320,Male,Yes,74.0,No,Lawyer,0.0,High,2.0,6.0,6.537999999999999,-1.4780000000000002,2.9819999999999998,5.76,A
467687,Male,No,38.0,Yes,Entertainment,2.638210266264068,Low,4.0,6.0,3.728,7.227,4.194,0.187,D
461561,Female,Yes,46.0,Yes,Artist,0.0,Average,2.0,6.0,20.548000000000002,4.545,7.646,15.58,C
465953,Female,No,50.0,Yes,Artist,1.0,Low,1.0,6.0,5.761,2.8369999999999997,8.75,3.158,D
463309,Male,Yes,50.0,Yes,Artist,0.0,Average,2.0,3.0,2.367,2.818,4.293,3.648,B
459134,Female,Yes,69.0,Yes,Lawyer,0.0,High,2.0,6.0,15.165,5.52843433208488,5.387432820897396,12.54,C
464195,Male,No,29.0,Yes,Artist,0.0,Low,1.0,6.0,9.728,4.562,-0.326,9.091000000000001,A
467696,Male,Yes,84.0,Yes,Lawyer,2.638210266264068,High,3.0,6.0,2.383,4.934,2.6439999999999997,4.0489999999999995,B
459586,Male,Yes,73.0,No,Executive,1.0,Low,3.0,6.0,16.805999999999997,9.488999999999999,5.043,3.1519999999999997,C
466504,Male,Yes,38.0,No,Executive,9.0,High,5.0,6.0,5.496,5.297999999999999,7.204,5.318,B
466792,Female,Yes,82.0,No,Lawyer,0.0,Low,1.0,6.0,6.582999999999999,4.665,2.7489999999999997,2.786,A
459875,Male,Yes,43.43930417244422,No,Lawyer,0.0,High,3.0,6.0,4.444,4.149,2.7119999999999997,5.191106528340076,A
463837,Female,Yes,50.0,No,Engineer,0.0,Low,3.0,7.0,0.35200000000000004,6.555,4.883,4.481,B
465384,Male,Yes,56.0,Yes,Artist,0.0,High,2.0,6.0,4.067,6.069,6.608,1.93,B
462050,Male,No,19.0,No,Healthcare,4.0,Low,3.0,2.0,5.834,13.026,6.654,7.352,D
465268,Male,Yes,43.43930417244422,No,Executive,12.0,Low,3.0,6.0,1.008,4.245,0.932,0.7979999999999999,B
461370,Male,No,26.0,Yes,Doctor,1.0,Low,3.0,6.0,10.082,1.8519999999999999,8.16,5.2829999999999995,D
464225,Female,No,31.0,No,Doctor,1.0,Low,5.0,3.0,5.309,10.282,11.954,10.189,C
466665,Male,Yes,43.43930417244422,Yes,Artist,0.0,Average,2.0,6.0,4.275,-0.426,3.5669999999999997,3.0189999999999997,A
462290,Female,No,33.0,Yes,Doctor,1.0,Low,1.0,6.0,9.626,9.331,-1.09,3.213,B
459326,Male,Yes,35.0,No,Healthcare,1.0,Low,5.0,6.0,1.36,4.745,5.474,4.35,D
464926,Female,Yes,46.0,No,Engineer,0.0,High,3.0,4.0,2.52,4.309,1.801,5.101,A
460343,Female,No,67.0,Yes,Artist,0.0,Low,2.0,6.0,3.0210000000000004,3.134,-0.953,5.297000000000001,B
463626,Female,No,35.0,No,Artist,7.0,Low,2.0,6.0,14.524000000000001,-1.65,3.278,6.707999999999999,D
464266,Male,No,28.0,No,Doctor,8.0,Low,3.0,6.0,11.652000000000001,5.8,4.6530000000000005,8.62,A
464491,Female,No,43.0,No,Doctor,8.0,Low,1.0,4.0,7.855,7.22,0.10300000000000001,2.596,D
467698,Female,Yes,40.0,No,Artist,3.0,Average,3.0,6.0,3.542,0.8759999999999999,-2.778,1.942,A
463440,Female,No,73.0,Yes,Artist,0.0,Average,3.0,1.0,23.173000000000002,8.805,9.491,7.452000000000001,C
463602,Female,No,21.0,No,Healthcare,8.0,Low,4.0,6.0,7.917999999999999,7.582000000000001,8.408,4.887,D
464706,Female,No,32.0,No,Doctor,1.0,Low,3.0,4.0,12.819,10.0,8.865,0.629,D
467220,Female,No,36.0,No,Artist,2.638210266264068,Low,3.0,4.0,5.803,1.45,11.671,5.876,D
460313,Male,No,32.0,Yes,Artist,13.0,Low,3.0,6.0,7.808,2.426,0.324,4.247,A
465497,Male,No,25.0,No,Homemaker,14.0,Low,3.0,5.0,7.037000000000001,3.33,6.047999999999999,1.068,A
465846,Female,No,40.0,Yes,Artist,5.0,Low,1.0,6.0,8.523,2.9189999999999996,1.399,3.4339999999999997,A
463374,Female,No,19.0,No,Healthcare,0.0,Low,3.0,6.0,8.452,12.548,6.255,0.8909999999999999,D
462704,Male,Yes,48.0,Yes,Executive,5.0,High,5.0,6.0,4.974,2.474,5.987,6.627999999999999,B
462160,Female,No,36.0,Yes,Artist,3.0,Low,3.0,6.0,11.314,4.777,1.6159999999999999,5.191106528340076,C
461365,Male,No,27.0,No,Healthcare,1.0,Low,3.0,6.0,7.888999999999999,5.185,-1.385,2.992,D
464205,Female,Yes,82.0,No,Entertainment,0.0,High,2.0,6.0,-0.447,3.3930000000000002,10.151,2.513,B
459294,Male,No,23.0,No,Healthcare,9.0,Low,4.0,6.0,2.245,-0.872,8.349,5.422000000000001,D
460318,Male,No,30.0,Yes,Entertainment,14.0,Low,3.0,6.0,3.503,15.936,1.624,7.475,D
467967,Male,No,30.0,Yes,Entertainment,8.0,Low,4.0,6.0,9.014,1.871,1.54,6.247999999999999,A
461797,Male,No,30.0,Yes,Healthcare,1.0,Low,3.0,6.0,4.846,9.538,2.908,5.662000000000001,D
462980,Male,Yes,28.0,Yes,Entertainment,1.0,Low,5.0,6.0,22.24,2.258,2.755,14.536,C
462361,Male,Yes,60.0,Yes,Artist,0.0,Low,2.0,4.0,6.303,5.52843433208488,1.327,2.6839999999999997,A
461855,Female,Yes,52.0,Yes,Artist,1.0,Average,2.0,6.0,15.075,14.020999999999999,7.896,13.914000000000001,C
461069,Female,No,19.0,No,Healthcare,2.638210266264068,Low,3.0,3.0,15.194,4.614,8.479,1.3880000000000001,D
467522,Female,No,19.0,No,Healthcare,0.0,Low,2.0,6.0,3.885,6.317,5.542999999999999,3.1010000000000004,D
463327,Male,Yes,40.0,No,Executive,1.0,Low,5.0,5.0,11.343,3.333,3.045,2.086,D
459824,Male,No,38.0,Yes,Entertainment,8.0,Low,1.0,6.0,12.173,4.192,10.14,0.943,D
461051,Female,Yes,71.0,Yes,Entertainment,1.0,Average,2.0,6.0,4.062,7.032,4.23,-0.696,B
461142,Female,No,40.0,Yes,Engineer,1.0,Low,3.0,3.0,2.991,5.172999999999999,2.496,3.713,B
461521,Male,Yes,68.0,Yes,Artist,0.0,High,2.0,6.0,3.495,5.084,0.883,8.732000000000001,B
459422,Male,Yes,50.0,Yes,Entertainment,2.638210266264068,Low,4.0,6.0,6.739,4.542,2.049,0.7959999999999999,A
467792,Male,No,21.0,No,Healthcare,0.0,Low,4.0,6.0,6.553,2.447,8.67,13.368,D
467432,Male,No,29.0,Yes,Healthcare,2.638210266264068,Low,3.0,6.0,1.3780000000000001,6.914,8.318999999999999,4.822,B
464016,Female,No,29.0,Yes,Entertainment,0.0,High,1.0,1.0,5.803,3.758,3.932,1.506,A
464654,Female,Yes,39.0,No,Engineer,1.0,Average,4.0,4.0,5.218999999999999,3.844,7.207000000000001,-0.48100000000000004,B
459111,Male,Yes,41.0,Yes,Executive,0.0,Low,4.0,6.0,4.627,5.007,5.4110000000000005,-0.08800000000000001,B
459408,Male,No,28.0,No,Doctor,2.638210266264068,Low,1.0,6.0,10.875,4.442,7.73,6.303999999999999,D
466473,Female,No,22.0,No,Healthcare,0.0,Low,3.0,2.0,3.187,5.372999999999999,4.963,6.734,D
464365,Male,No,35.0,Yes,Artist,2.638210266264068,Low,1.0,6.0,6.172000000000001,6.693,5.345,4.706,A
460046,Female,Yes,49.0,Yes,Artist,3.0,Low,2.0,6.0,2.062,6.627000000000001,10.627,6.557,B
466698,Female,Yes,26.0,Yes,Healthcare,8.0,Low,2.0,3.0,6.157,9.283,10.72,3.491,D
460609,Female,No,33.0,No,Healthcare,2.638210266264068,Low,1.0,4.0,13.837,9.769,3.988,10.244000000000002,C
459927,Female,No,27.0,No,Engineer,0.0,Low,2.0,3.0,11.603,8.112,3.898,10.669,D
467057,Female,No,50.0,No,Entertainment,8.0,Low,2.0,6.0,9.349,7.671,3.1069999999999998,5.877000000000001,A
466052,Female,Yes,37.0,Yes,Homemaker,5.0,Low,2.0,4.0,4.021,5.428,2.089,6.096,D
464210,Male,No,43.0,Yes,Marketing,0.0,Low,2.0,6.0,8.511000000000001,3.015,5.4879999999999995,3.3089999999999997,A
465873,Male,No,35.0,Yes,Entertainment,13.0,Low,1.0,6.0,5.41,7.8260000000000005,9.115,3.924,D
459802,Female,Yes,50.0,Yes,Artist,1.0,Low,1.0,6.0,17.918,10.214,4.147,13.932,C
464817,Male,No,31.0,Yes,Artist,7.0,Low,1.0,4.0,5.4,3.415,2.825,3.321,A
465540,Female,Yes,29.0,No,Engineer,2.638210266264068,High,2.0,6.0,11.124,-0.902,10.731,7.676,D
460845,Female,No,20.0,No,Healthcare,0.0,Low,2.0,6.0,12.339,13.884,14.954,5.1770000000000005,D
459072,Male,Yes,66.0,Yes,Entertainment,1.0,Average,2.0,6.0,2.1790000000000003,12.950999999999999,6.011,6.706,C
465694,Male,Yes,37.0,Yes,Healthcare,1.0,Average,2.0,4.0,6.919,3.202,7.6370000000000005,5.083,A
466381,Male,Yes,52.0,Yes,Artist,2.0,Average,2.0,6.0,13.135,8.925,4.555,13.234000000000002,C
460947,Male,Yes,45.0,Yes,Executive,7.0,High,5.0,6.0,13.712,8.362,15.263,13.362,C
467338,Female,No,27.0,Yes,Healthcare,2.0,Low,6.0,6.0,4.743,9.229,9.503,10.883,D
467189,Female,Yes,46.0,Yes,Artist,1.0,High,4.0,6.0,15.561,13.753,7.454,15.200999999999999,C
466456,Female,Yes,43.0,No,Doctor,9.0,Low,1.0,2.0,7.523,6.377999999999999,2.762,3.588,A
463805,Female,No,32.0,No,Doctor,8.0,Low,6.0,6.0,8.679,9.455,10.808,7.341,C
462427,Male,Yes,87.0,Yes,Lawyer,9.0,Low,4.0,6.0,13.421,10.329,11.073,11.056,C
462785,Female,Yes,40.0,Yes,Engineer,2.638210266264068,Average,3.0,3.0,0.5539999999999999,2.8560000000000003,4.861000000000001,5.587999999999999,B
466906,Male,No,59.0,Yes,Artist,1.0,Low,2.0,6.0,0.784,5.774,2.4930000000000003,4.445,B
461842,Male,Yes,63.0,Yes,Artist,1.0,Average,3.0,6.0,22.69,12.175999999999998,8.005,9.884,C
462229,Male,No,23.0,No,Artist,0.0,Low,8.0,4.0,16.776,5.982,8.081,-2.114,D
462372,Female,Yes,65.0,No,Lawyer,2.638210266264068,High,2.0,6.0,3.301,4.615,4.735,3.741,A
462400,Male,No,47.0,Yes,Artist,0.0,Low,1.0,6.0,1.676,4.474,6.532,4.779,B
466598,Female,Yes,43.43930417244422,Yes,Artist,9.0,Low,2.0,6.0,9.725,2.843,5.192,7.763999999999999,C
466940,Male,Yes,79.0,No,Lawyer,0.0,Low,1.0,6.0,5.36,7.183,8.277000000000001,8.286,D
461754,Male,Yes,65.0,No,Entertainment,1.0,High,2.0,6.0,5.81,5.8839999999999995,5.301,1.137,B
461376,Female,No,38.0,Yes,Healthcare,0.0,Low,2.0,6.0,-0.725,3.216,9.966000000000001,3.22,B
459427,Female,Yes,28.0,Yes,Healthcare,2.638210266264068,Low,2.0,6.0,8.252,11.943,5.51,-3.99,D
462025,Male,No,20.0,No,Healthcare,2.0,Low,3.0,4.0,13.739,0.332,9.823,4.551,D
465720,Female,Yes,36.0,Yes,Artist,1.0,Low,2.0,6.0,23.17,11.988,10.388,11.679,C
466354,Male,No,22.0,No,Healthcare,0.0,Low,4.0,6.0,9.451,4.073,5.051,-0.41100000000000003,D
463857,Male,Yes,56.0,No,Healthcare,0.0,High,4.0,7.0,6.077000000000001,3.6860000000000004,4.416,-0.816,B
465849,Female,No,32.0,Yes,Doctor,5.0,Low,3.0,4.0,3.924,4.636,1.9380000000000002,3.42,A
464100,Female,No,33.0,Yes,Healthcare,1.0,Low,1.0,6.0,9.064,-4.909,5.816,2.665,D
461444,Female,Yes,68.0,Yes,Artist,1.0,High,2.0,6.0,16.78,10.165,13.698,9.482000000000001,C
461828,Male,Yes,53.0,Yes,Artist,2.638210266264068,Average,3.0,6.0,17.204,2.233,2.833,5.191106528340076,C
464711,Female,Yes,38.0,Yes,Artist,7.0,Average,3.0,1.0,4.845,3.0989999999999998,1.409,3.335,B
462759,Male,No,22.0,No,Healthcare,2.638210266264068,Low,5.0,2.0,10.267999999999999,5.2379999999999995,11.718,-1.4680000000000002,D
465349,Female,Yes,49.0,Yes,Artist,0.0,High,4.0,6.0,10.051,2.543,9.089,13.852,C
459449,Male,Yes,43.0,Yes,Artist,2.638210266264068,Low,2.0,6.0,-0.431,1.11,2.437,-1.401,B
463407,Female,No,33.0,No,Doctor,0.0,Low,1.0,3.0,8.927,1.271,2.164,6.854,D
466632,Female,Yes,57.0,Yes,Artist,1.0,High,2.0,6.0,11.84,18.307000000000002,5.387432820897396,9.104,C
464641,Female,Yes,43.43930417244422,Yes,Lawyer,2.0,Low,6.0,1.0,6.5089999999999995,-0.9,13.405999999999999,3.957,D
460290,Female,Yes,50.0,Yes,Artist,2.638210266264068,High,1.0,6.0,7.505,4.729,8.738999999999999,4.388,B
462154,Male,Yes,36.0,Yes,Entertainment,0.0,Average,2.0,6.0,17.347,11.765999999999998,10.052,6.143,C
464754,Female,Yes,43.0,No,Engineer,4.0,Average,7.0,4.0,7.131,2.9960000000000004,2.542,-0.033,A
460167,Female,No,18.0,No,Entertainment,1.0,Low,5.0,2.0,13.831,7.899,13.657,8.475,C
461987,Female,Yes,43.0,No,Engineer,1.0,Average,2.0,6.0,2.1959999999999997,2.0380000000000003,3.9330000000000003,2.56,B
463259,Male,Yes,75.0,Yes,Lawyer,0.0,Low,1.0,6.0,3.2510000000000003,5.035,1.001,7.209,A
464421,Female,Yes,27.0,No,Marketing,2.638210266264068,High,4.0,6.0,9.038,2.925,9.81,10.397,D
461628,Male,Yes,39.0,Yes,Healthcare,11.0,Average,2.0,6.0,3.75,6.279,2.5869999999999997,0.858,B
459126,Male,Yes,61.0,Yes,Artist,2.0,Low,2.0,6.0,2.991,6.669,4.01,2.9930000000000003,B
460639,Female,Yes,73.0,Yes,Lawyer,2.638210266264068,Low,5.0,1.0,10.427999999999999,14.883,9.407,8.165,D
465143,Male,No,26.0,Yes,Engineer,0.0,Low,5.0,4.0,8.219,11.145999999999999,4.02,13.565,C
460860,Male,Yes,43.43930417244422,Yes,Artist,7.0,Average,4.0,6.0,5.81,8.377,4.842,5.84,B
467629,Male,Yes,50.0,Yes,Artist,1.0,Low,1.0,6.0,5.035,6.045,-3.895,5.191106528340076,B
461720,Female,No,51.0,Yes,Artist,1.0,Low,1.0,4.0,0.301,1.517,5.502999999999999,-0.124,B
460086,Male,Yes,43.43930417244422,No,Artist,1.0,Average,3.0,6.0,15.198,16.034000000000002,-2.052,19.01,C
465832,Male,Yes,53.0,Yes,Executive,9.0,High,5.0,4.0,6.204,-2.9330000000000003,4.33,1.515,B
467070,Male,Yes,40.0,No,Executive,5.0,Low,4.0,6.0,6.027,1.693,8.625,9.727,D
459602,Female,Yes,86.0,No,Lawyer,2.638210266264068,Low,1.0,6.0,10.4,5.52843433208488,5.755,3.668,D
463541,Female,No,26.0,No,Healthcare,0.0,Low,3.0,5.0,5.1610000000000005,5.537000000000001,2.536,4.111000000000001,B
462431,Male,No,32.0,No,Entertainment,9.0,Low,4.0,6.0,5.9239999999999995,2.8539999999999996,5.166,5.557,A
461387,Female,No,22.0,No,Healthcare,5.0,Low,3.0,2.0,7.803999999999999,3.03,2.274,3.633,D
461693,Female,Yes,36.0,Yes,Artist,1.0,Average,4.0,6.0,-0.003,2.2159999999999997,6.069,1.168,B
466793,Female,Yes,62.0,Yes,Artist,4.0,Average,3.0,6.0,-1.855,0.474,4.696000000000001,3.603,B
466010,Female,Yes,69.0,No,Doctor,0.0,Low,1.0,3.0,8.443,5.306,3.6060000000000003,8.228,A
465674,Female,No,39.0,Yes,Entertainment,1.0,Low,2.0,4.0,6.334,3.142,1.656,4.539,A
459405,Female,Yes,81.0,No,Doctor,0.0,High,2.0,6.0,4.919,4.683,3.988,3.205,A
465989,Female,No,28.0,No,Healthcare,9.0,Low,2.0,6.0,16.107,7.9,7.705,5.191106528340076,D
465598,Male,No,28.0,Yes,Healthcare,6.0,Low,5.0,2.0,9.54,0.545,7.909,4.966,D
466093,Male,No,52.0,Yes,Entertainment,1.0,Low,5.0,4.0,3.915,4.328,11.328,4.992,B
462773,Female,Yes,40.0,Yes,Artist,4.0,Average,5.0,6.0,-0.708,-2.037,8.647,4.649,B
467087,Male,No,68.0,Yes,Lawyer,0.0,Low,3.0,6.0,3.2910000000000004,7.562,2.612,4.407,B
465763,Female,Yes,37.0,No,Artist,0.0,Average,2.0,4.0,10.599,0.45899999999999996,6.694,8.601,D
462958,Male,No,26.0,No,Marketing,1.0,Low,5.0,6.0,5.662000000000001,10.189,5.001,8.462,D
467056,Female,No,31.0,No,Homemaker,8.0,Low,1.0,6.0,7.255,1.9580000000000002,5.136,6.279,A
461990,Female,Yes,43.43930417244422,Yes,Lawyer,0.0,Low,2.0,6.0,9.775,12.808,0.953,7.132999999999999,C
464480,Male,Yes,42.0,Yes,Artist,1.0,Average,3.0,6.0,17.532,8.382,10.44,1.8419999999999999,C
461318,Female,Yes,56.0,Yes,Artist,1.0,Average,6.0,5.0,11.154000000000002,7.891,16.508,6.595,C
467398,Male,Yes,37.0,No,Entertainment,1.0,Low,2.0,6.0,7.859,3.5389999999999997,7.265,3.702,A
464222,Male,Yes,58.0,Yes,Artist,1.0,Low,1.0,6.0,12.635,5.915,5.013,4.748,D
465427,Male,No,33.0,Yes,Artist,7.0,Low,1.0,6.0,6.02,2.639,-0.142,1.784,A
460652,Female,No,31.0,No,Homemaker,8.0,Low,1.0,4.0,8.152000000000001,4.784,13.819,1.7719999999999998,D
463642,Female,No,27.0,Yes,Healthcare,0.0,Low,3.0,2.0,0.595,1.14,7.728,0.9840000000000001,B
462672,Male,No,25.0,No,Healthcare,7.0,Low,4.0,4.0,15.126,1.501,10.639000000000001,1.993,D
466112,Male,Yes,51.0,Yes,Entertainment,1.0,Average,2.0,6.0,-0.429,2.88,2.77,4.975,B
459831,Male,Yes,37.0,No,Engineer,8.0,Average,3.0,4.0,14.878,2.177,5.848,0.235,D
463027,Male,Yes,69.0,Yes,Executive,1.0,Average,4.0,6.0,0.129,2.8680000000000003,0.29100000000000004,-3.799,B
462467,Female,Yes,45.0,No,Doctor,1.0,Low,1.0,6.0,3.437,4.602,-0.997,-2.188,A
461469,Male,Yes,38.0,Yes,Artist,0.0,Low,2.0,6.0,1.3419999999999999,13.359000000000002,10.539000000000001,6.209,C
461562,Male,Yes,51.0,Yes,Artist,2.638210266264068,Average,4.0,2.0,17.930999999999997,6.9910000000000005,4.956,5.191106528340076,C
467051,Female,No,19.0,No,Healthcare,0.0,Low,4.0,6.0,3.978,5.7,4.367,3.9139999999999997,D
465928,Female,No,32.0,Yes,Healthcare,6.0,Low,3.0,6.0,11.350999999999999,3.194,6.256,2.109,D
462491,Male,No,31.0,Yes,Artist,1.0,Low,5.0,6.0,16.861,8.961,10.554,15.161,C
460642,Male,No,19.0,No,Healthcare,13.0,Low,3.0,3.0,5.709,-2.066,8.851,6.797000000000001,D
460988,Male,Yes,41.0,Yes,Entertainment,0.0,Average,3.0,4.0,8.007,12.38,2.661,14.036,C
460634,Female,No,39.0,No,Entertainment,2.638210266264068,Low,6.0,3.0,6.781000000000001,0.45799999999999996,5.305,3.98,D
461108,Male,No,21.0,No,Healthcare,1.0,Low,4.0,3.0,4.43,0.9840000000000001,7.7860000000000005,2.83,D
464175,Female,No,30.0,No,Healthcare,0.0,Low,3.0,6.0,2.611,6.966,5.37,-1.4869999999999999,D
463329,Male,No,23.0,No,Healthcare,0.0,Low,6.0,3.0,9.389,3.5189999999999997,5.063,4.553999999999999,D
466153,Male,Yes,65.0,No,Entertainment,0.0,Average,2.0,6.0,3.9589999999999996,8.742,4.776,7.638999999999999,C
467027,Male,No,31.0,No,Executive,4.0,Low,5.0,1.0,9.347000000000001,8.241,5.152,5.925,D
459707,Female,Yes,74.0,Yes,Lawyer,2.638210266264068,Low,3.0,6.0,8.25,4.132,6.31,4.908,D
466710,Female,Yes,73.0,No,Artist,1.0,High,2.0,6.0,13.975,15.294,2.928,9.574,C
465616,Male,Yes,42.0,Yes,Doctor,9.0,Low,2.0,6.0,7.3870000000000005,13.437999999999999,13.782,10.172,C
463173,Male,No,47.0,Yes,Artist,0.0,Low,1.0,3.0,3.39,-0.273,8.639,1.726,B
465779,Female,No,19.0,No,Healthcare,0.0,Low,5.0,2.0,4.1530000000000005,6.182,5.477,1.693,D
465826,Male,Yes,45.0,No,Executive,3.0,Low,9.0,4.0,7.944,7.7589999999999995,2.155,5.058,D
463063,Female,No,25.0,No,Marketing,2.638210266264068,Low,7.0,2.0,1.804,8.038,5.558,4.676,B
463575,Female,No,28.0,Yes,Entertainment,0.0,Low,3.0,6.0,8.744,0.273,8.163,9.774,D
466480,Female,Yes,40.0,Yes,Artist,2.638210266264068,Average,2.0,4.0,13.192,1.214,1.198,4.349,C
463175,Female,Yes,40.0,No,Engineer,1.0,Low,4.0,3.0,6.245,1.459,2.86,6.216,A
462046,Female,No,43.43930417244422,Yes,Doctor,8.0,Low,3.0,4.0,6.852,4.349,5.487,-0.652,D
466075,Female,Yes,50.0,Yes,Engineer,1.0,Average,4.0,4.0,2.633,2.323,1.524,1.47,B
461723,Male,No,26.0,Yes,Healthcare,8.0,Low,2.0,6.0,12.495,1.254,2.7680000000000002,8.58,C
460783,Male,Yes,82.0,Yes,Lawyer,0.0,Low,1.0,6.0,6.857,4.141,3.752,8.01,B
465962,Male,Yes,33.0,Yes,Healthcare,0.0,Low,2.0,7.0,9.514,4.1530000000000005,0.35600000000000004,4.838,A
462781,Male,No,50.0,No,Marketing,1.0,Low,2.0,7.0,16.554000000000002,7.832999999999999,4.9319999999999995,6.136,C
466020,Male,Yes,83.0,No,Lawyer,0.0,Low,1.0,6.0,7.852,9.809,11.335999999999999,7.596,D
461502,Female,No,37.0,Yes,Artist,9.0,Low,1.0,6.0,4.046,0.982,7.138999999999999,3.81,B
463280,Male,Yes,37.0,Yes,Artist,6.0,Average,2.0,3.0,7.202999999999999,10.668,1.835,0.731,A
466936,Male,Yes,55.0,No,Lawyer,1.0,High,3.0,6.0,14.573,12.565999999999999,4.36,10.289000000000001,C
460552,Male,Yes,61.0,Yes,Artist,0.0,Low,2.0,3.0,19.156,9.718,13.081,12.499,C
459345,Female,Yes,39.0,Yes,Artist,3.0,Low,1.0,6.0,5.102,6.707000000000001,4.913,2.023,B
464256,Male,Yes,40.0,Yes,Artist,0.0,Low,2.0,6.0,20.788,14.831,5.834,11.003,C
467097,Male,Yes,55.0,Yes,Artist,2.0,Low,1.0,6.0,2.739,0.465,2.5610000000000004,-1.331,B
462571,Male,Yes,50.0,Yes,Healthcare,1.0,Average,1.0,6.0,5.405,8.752,13.334000000000001,5.191106528340076,D
463765,Male,No,26.0,Yes,Doctor,13.0,Low,3.0,6.0,0.564,9.359,8.597000000000001,3.7289999999999996,D
460152,Female,No,53.0,Yes,Artist,1.0,Low,1.0,6.0,12.69,12.491,11.463,6.335,C
463415,Female,No,28.0,Yes,Healthcare,2.638210266264068,Low,5.0,6.0,2.47,2.8930000000000002,5.419,-1.869,B
459587,Female,No,32.0,Yes,Artist,7.0,Low,3.0,6.0,7.939,4.6,5.025,2.6260000000000003,A
